14:07:39.1720 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 48 latency next_fit
14:07:39.1721 [INFO] uart5: [virt: 34.28s (+14.8ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 48 latency next_fit
14:07:39.1734 [INFO] uart5: [output] Begin synthetic workload!
14:07:39.1735 [INFO] uart5: [virt:  34.28s (+0.2ms)] Begin synthetic workload!
14:07:39.1851 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'slab resets': 0,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 427478, 'allocation': true}
14:08:24.0239 [INFO] uart5: [virt:  35.07s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1728288, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 170928, 'obj-in-use': 76, 'instruction count': 1768, 'allocation': true}
14:08:24.1037 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1732384, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 175024, 'obj-in-use': 77, 'instruction count': 1597, 'allocation': true}
14:08:24.1038 [INFO] uart5: [virt:  35.07s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1732384, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 175024, 'obj-in-use': 77, 'instruction count': 1597, 'allocation': true}
14:08:24.1942 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1732400, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 175040, 'obj-in-use': 78, 'instruction count': 1640, 'allocation': true}
14:08:24.1943 [INFO] uart5: [virt:  35.07s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1732400, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 175040, 'obj-in-use': 78, 'instruction count': 1640, 'allocation': true}
14:08:24.2871 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1732400, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 175024, 'obj-in-use': 77, 'instruction count': 1551, 'allocation': false}
14:08:24.2873 [INFO] uart5: [virt:  35.07s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1732400, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 175024, 'obj-in-use': 77, 'instruction count': 1551, 'allocation': false}
14:08:24.3844 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1732912, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 175536, 'obj-in-use': 78, 'instruction count': 1634, 'allocation': true}
14:08:24.3845 [INFO] uart5: [virt:  35.07s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1732912, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 175536, 'obj-in-use': 78, 'instruction count': 1634, 'allocation': true}
14:08:24.4720 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1732912, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171440, 'obj-in-use': 77, 'instruction count': 1587, 'allocation': false}
14:08:24.4720 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1732912, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171440, 'obj-in-use': 77, 'instruction count': 1587, 'allocation': false}
14:08:24.5584 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1732912, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171424, 'obj-in-use': 76, 'instruction count': 1567, 'allocation': false}
14:08:24.5586 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1732912, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171424, 'obj-in-use': 76, 'instruction count': 1567, 'allocation': false}
14:08:24.6659 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1732944, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171456, 'obj-in-use': 77, 'instruction count': 1616, 'allocation': true}
14:08:24.6661 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1732944, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171456, 'obj-in-use': 77, 'instruction count': 1616, 'allocation': true}
14:08:24.7586 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1733456, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171968, 'obj-in-use': 78, 'instruction count': 1962, 'allocation': true}
14:08:24.7612 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1733456, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171968, 'obj-in-use': 78, 'instruction count': 1962, 'allocation': true}
14:08:24.8500 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1733472, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171984, 'obj-in-use': 79, 'instruction count': 1606, 'allocation': true}
14:08:24.8501 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1733472, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171984, 'obj-in-use': 79, 'instruction count': 1606, 'allocation': true}
14:08:24.9391 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1733536, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 172048, 'obj-in-use': 80, 'instruction count': 1555, 'allocation': true}
14:08:24.9392 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1733536, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 172048, 'obj-in-use': 80, 'instruction count': 1555, 'allocation': true}
14:08:25.0312 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1733536, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171792, 'obj-in-use': 79, 'instruction count': 6477, 'allocation': false}
14:08:25.0313 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1733536, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 171792, 'obj-in-use': 79, 'instruction count': 6477, 'allocation': false}
14:08:25.1234 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1734048, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 172304, 'obj-in-use': 80, 'instruction count': 1960, 'allocation': true}
14:08:25.1236 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1734048, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 172304, 'obj-in-use': 80, 'instruction count': 1960, 'allocation': true}
14:08:25.2148 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1734064, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 172320, 'obj-in-use': 81, 'instruction count': 1632, 'allocation': true}
14:08:25.2149 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1734064, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 172320, 'obj-in-use': 81, 'instruction count': 1632, 'allocation': true}
14:08:25.3037 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 173344, 'obj-in-use': 82, 'instruction count': 2344, 'allocation': true}
14:08:25.3038 [INFO] uart5: [virt:  35.08s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 173344, 'obj-in-use': 82, 'instruction count': 2344, 'allocation': true}
14:08:25.3965 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 169248, 'obj-in-use': 81, 'instruction count': 1429, 'allocation': false}
14:08:25.3966 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 169248, 'obj-in-use': 81, 'instruction count': 1429, 'allocation': false}
14:08:25.5023 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 169232, 'obj-in-use': 80, 'instruction count': 1567, 'allocation': false}
14:08:25.5024 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 169232, 'obj-in-use': 80, 'instruction count': 1567, 'allocation': false}
14:08:25.5958 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 169216, 'obj-in-use': 79, 'instruction count': 1561, 'allocation': false}
14:08:25.5960 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 169216, 'obj-in-use': 79, 'instruction count': 1561, 'allocation': false}
14:08:25.6923 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 168704, 'obj-in-use': 78, 'instruction count': 3414, 'allocation': false}
14:08:25.6924 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1735088, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 168704, 'obj-in-use': 78, 'instruction count': 3414, 'allocation': false}
14:08:25.7960 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1736112, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 169728, 'obj-in-use': 79, 'instruction count': 1620, 'allocation': true}
14:08:25.7961 [INFO] uart5: [virt:  35.08s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1736112, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 169728, 'obj-in-use': 79, 'instruction count': 1620, 'allocation': true}
14:08:25.8987 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1740208, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 173824, 'obj-in-use': 80, 'instruction count': 1595, 'allocation': true}
14:08:25.8988 [INFO] uart5: [virt: 35.09s (+10.4ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1740208, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 173824, 'obj-in-use': 80, 'instruction count': 1595, 'allocation': true}
14:08:25.9899 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1740224, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 173840, 'obj-in-use': 81, 'instruction count': 1640, 'allocation': true}
14:08:25.9900 [INFO] uart5: [virt:  35.09s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1740224, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 173840, 'obj-in-use': 81, 'instruction count': 1640, 'allocation': true}
14:08:26.0998 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1740224, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 173808, 'obj-in-use': 80, 'instruction count': 1584, 'allocation': false}
14:08:26.0999 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1740224, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 173808, 'obj-in-use': 80, 'instruction count': 1584, 'allocation': false}
14:08:26.2107 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1772992, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 206576, 'obj-in-use': 88, 'instruction count': 2077, 'allocation': true}
14:08:26.2109 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1772992, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 206576, 'obj-in-use': 88, 'instruction count': 2077, 'allocation': true}
14:08:26.3369 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1773024, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 206608, 'obj-in-use': 89, 'instruction count': 1655, 'allocation': true}
14:08:26.3371 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1773024, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 206608, 'obj-in-use': 89, 'instruction count': 1655, 'allocation': true}
14:08:26.4521 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1773024, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 206096, 'obj-in-use': 88, 'instruction count': 3376, 'allocation': false}
14:08:26.4522 [INFO] uart5: [virt:   35.1s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1773024, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 206096, 'obj-in-use': 88, 'instruction count': 3376, 'allocation': false}
14:08:26.5520 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1773024, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 202000, 'obj-in-use': 87, 'instruction count': 1585, 'allocation': false}
14:08:26.5554 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1773024, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 202000, 'obj-in-use': 87, 'instruction count': 1585, 'allocation': false}
14:08:26.6509 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1773280, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 202256, 'obj-in-use': 88, 'instruction count': 1616, 'allocation': true}
14:08:26.6510 [INFO] uart5: [virt:   35.1s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1773280, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 202256, 'obj-in-use': 88, 'instruction count': 1616, 'allocation': true}
14:08:26.7426 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1773296, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 202272, 'obj-in-use': 89, 'instruction count': 1604, 'allocation': true}
14:08:26.7428 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1773296, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 202272, 'obj-in-use': 89, 'instruction count': 1604, 'allocation': true}
14:08:26.8377 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1801968, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 230944, 'obj-in-use': 96, 'instruction count': 2009, 'allocation': true}
14:08:26.8378 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1801968, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 230944, 'obj-in-use': 96, 'instruction count': 2009, 'allocation': true}
14:08:26.9434 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1801968, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 230816, 'obj-in-use': 95, 'instruction count': 4419, 'allocation': false}
14:08:26.9435 [INFO] uart5: [virt:   35.1s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1801968, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 230816, 'obj-in-use': 95, 'instruction count': 4419, 'allocation': false}
14:08:27.0450 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1801968, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 189856, 'obj-in-use': 85, 'instruction count': 14111, 'allocation': false}
14:08:27.0451 [INFO] uart5: [virt:   35.1s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1801968, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 189856, 'obj-in-use': 85, 'instruction count': 14111, 'allocation': false}
14:08:27.1296 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1802480, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 190368, 'obj-in-use': 86, 'instruction count': 1660, 'allocation': true}
14:08:27.1297 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1802480, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 190368, 'obj-in-use': 86, 'instruction count': 1660, 'allocation': true}
14:08:27.2225 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1802480, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 189856, 'obj-in-use': 85, 'instruction count': 1563, 'allocation': false}
14:08:27.2226 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1802480, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 189856, 'obj-in-use': 85, 'instruction count': 1563, 'allocation': false}
14:08:27.3275 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1802480, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 181664, 'obj-in-use': 83, 'instruction count': 2967, 'allocation': false}
14:08:27.3277 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1802480, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 181664, 'obj-in-use': 83, 'instruction count': 2967, 'allocation': false}
14:08:27.4384 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1802992, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 182176, 'obj-in-use': 84, 'instruction count': 1634, 'allocation': true}
14:08:27.4410 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1802992, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 182176, 'obj-in-use': 84, 'instruction count': 1634, 'allocation': true}
14:08:27.5295 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1803008, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 182192, 'obj-in-use': 85, 'instruction count': 1602, 'allocation': true}
14:08:27.5296 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1803008, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 182192, 'obj-in-use': 85, 'instruction count': 1602, 'allocation': true}
14:08:27.6177 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1803520, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 182704, 'obj-in-use': 86, 'instruction count': 1634, 'allocation': true}
14:08:27.6178 [INFO] uart5: [virt:   35.1s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1803520, 'slab resets': 9,'untyped_too_small': 3, 'oom': 0, 'bytes in-use': 182704, 'obj-in-use': 86, 'instruction count': 1634, 'allocation': true}
