11:14:10.6901 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 64 latency next_fit
11:14:10.6902 [INFO] uart5: [virt: 24.21s (+17.7ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 64 latency next_fit
11:14:10.6915 [INFO] uart5: [output] Begin synthetic workload!
11:14:10.6916 [INFO] uart5: [virt:  24.21s (+0.2ms)] Begin synthetic workload!
11:14:10.7021 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 424541, 'allocation': true}
11:14:33.6014 [INFO] uart5: [virt:  24.87s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 1040, 'obj-in-use': 2, 'instruction count': 1630, 'allocation': true}
11:14:33.6444 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 1072, 'obj-in-use': 3, 'instruction count': 1627, 'allocation': true}
11:14:33.6445 [INFO] uart5: [virt:  24.87s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 1072, 'obj-in-use': 3, 'instruction count': 1627, 'allocation': true}
11:14:33.6875 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 48, 'obj-in-use': 2, 'instruction count': 1388, 'allocation': false}
11:14:33.6876 [INFO] uart5: [virt:  24.87s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 48, 'obj-in-use': 2, 'instruction count': 1388, 'allocation': false}
11:14:33.7310 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1388, 'allocation': false}
11:14:33.7312 [INFO] uart5: [virt:  24.88s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1388, 'allocation': false}
11:14:33.7755 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1279, 'allocation': false}
11:14:33.7756 [INFO] uart5: [virt:  24.88s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1279, 'allocation': false}
11:14:33.8185 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 20480, 'obj-in-use': 5, 'instruction count': 2764, 'allocation': true}
11:14:33.8186 [INFO] uart5: [virt:  24.88s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 20480, 'obj-in-use': 5, 'instruction count': 2764, 'allocation': true}
11:14:33.8673 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 6242, 'allocation': false}
11:14:33.8674 [INFO] uart5: [virt:  24.88s (+0.6ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 6242, 'allocation': false}
11:14:33.9108 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 18013, 'allocation': true}
11:14:33.9110 [INFO] uart5: [virt:  24.88s (+0.6ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 18013, 'allocation': true}
11:14:33.9683 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 64446, 'allocation': false}
11:14:33.9685 [INFO] uart5: [virt: 24.89s (+11.1ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 64446, 'allocation': false}
11:14:34.0187 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 4773, 'allocation': true}
11:14:34.0188 [INFO] uart5: [virt:  24.89s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 4773, 'allocation': true}
11:14:34.0742 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 253759, 'allocation': false}
11:14:34.0744 [INFO] uart5: [virt:    24.89s (+3ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 253759, 'allocation': false}
11:14:34.1316 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 14735, 'allocation': true}
11:14:34.1318 [INFO] uart5: [virt:  24.89s (+0.6ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 14735, 'allocation': true}
11:14:34.1871 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2519, 'allocation': false}
11:14:34.1873 [INFO] uart5: [virt:  24.89s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2519, 'allocation': false}
11:14:34.2397 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 12288, 'obj-in-use': 3, 'instruction count': 2010, 'allocation': true}
11:14:34.2398 [INFO] uart5: [virt:  24.89s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 12288, 'obj-in-use': 3, 'instruction count': 2010, 'allocation': true}
11:14:34.2800 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 13312, 'obj-in-use': 4, 'instruction count': 1579, 'allocation': true}
11:14:34.2801 [INFO] uart5: [virt:  24.89s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 13312, 'obj-in-use': 4, 'instruction count': 1579, 'allocation': true}
11:14:34.3349 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 12288, 'obj-in-use': 3, 'instruction count': 1304, 'allocation': false}
11:14:34.3351 [INFO] uart5: [virt:  24.89s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 12288, 'obj-in-use': 3, 'instruction count': 1304, 'allocation': false}
11:14:34.3878 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 3768, 'allocation': false}
11:14:34.3879 [INFO] uart5: [virt:  24.89s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 3768, 'allocation': false}
11:14:34.4281 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 24576, 'obj-in-use': 6, 'instruction count': 12514, 'allocation': true}
11:14:34.4282 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 24576, 'obj-in-use': 6, 'instruction count': 12514, 'allocation': true}
11:14:34.4720 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 7479, 'allocation': false}
11:14:34.4721 [INFO] uart5: [virt:   24.9s (+0.7ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 7479, 'allocation': false}
11:14:34.5215 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 21327, 'allocation': true}
11:14:34.5217 [INFO] uart5: [virt:   24.9s (+0.6ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 21327, 'allocation': true}
11:14:34.5775 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2519, 'allocation': false}
11:14:34.5776 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2519, 'allocation': false}
11:14:34.6323 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1828, 'allocation': true}
11:14:34.6325 [INFO] uart5: [virt:   24.9s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1828, 'allocation': true}
11:14:34.6819 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 544, 'obj-in-use': 2, 'instruction count': 1958, 'allocation': true}
11:14:34.6820 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 544, 'obj-in-use': 2, 'instruction count': 1958, 'allocation': true}
11:14:34.7250 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1438, 'allocation': false}
11:14:34.7251 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1438, 'allocation': false}
11:14:34.7699 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1251, 'allocation': false}
11:14:34.7700 [INFO] uart5: [virt:   24.9s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1251, 'allocation': false}
11:14:34.8179 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 2278, 'allocation': true}
11:14:34.8180 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 2278, 'allocation': true}
11:14:34.8686 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1286, 'allocation': false}
11:14:34.8688 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1286, 'allocation': false}
11:14:34.9204 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 64, 'obj-in-use': 1, 'instruction count': 4773, 'allocation': true}
11:14:34.9206 [INFO] uart5: [virt:   24.9s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 64, 'obj-in-use': 1, 'instruction count': 4773, 'allocation': true}
11:14:34.9657 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 576, 'obj-in-use': 2, 'instruction count': 1634, 'allocation': true}
11:14:34.9659 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 576, 'obj-in-use': 2, 'instruction count': 1634, 'allocation': true}
11:14:35.0051 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 64, 'obj-in-use': 1, 'instruction count': 3008, 'allocation': false}
11:14:35.0052 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 64, 'obj-in-use': 1, 'instruction count': 3008, 'allocation': false}
11:14:35.0456 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2289, 'allocation': false}
11:14:35.0458 [INFO] uart5: [virt:   24.9s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2289, 'allocation': false}
11:14:35.0874 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 2334, 'allocation': true}
11:14:35.0876 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 2334, 'allocation': true}
11:14:35.1310 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1286, 'allocation': false}
11:14:35.1311 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1286, 'allocation': false}
11:14:35.1680 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 4759, 'allocation': true}
11:14:35.1681 [INFO] uart5: [virt:   24.9s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 4759, 'allocation': true}
11:14:35.2130 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:35.2132 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:35.2582 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1695, 'allocation': true}
11:14:35.2583 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1695, 'allocation': true}
11:14:35.3049 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1276, 'allocation': false}
11:14:35.3050 [INFO] uart5: [virt:   24.9s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1276, 'allocation': false}
11:14:35.3443 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 4060, 'allocation': true}
11:14:35.3443 [INFO] uart5: [virt:   24.9s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 4060, 'allocation': true}
11:14:35.3843 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1276, 'allocation': false}
11:14:35.3843 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1276, 'allocation': false}
11:14:35.4246 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 1660, 'allocation': true}
11:14:35.4248 [INFO] uart5: [virt:  24.91s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 1660, 'allocation': true}
11:14:35.4674 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1286, 'allocation': false}
11:14:35.4675 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1286, 'allocation': false}
11:14:35.5090 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 4791, 'allocation': true}
11:14:35.5091 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 4791, 'allocation': true}
11:14:35.5521 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 1591, 'allocation': true}
11:14:35.5522 [INFO] uart5: [virt:  24.91s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 1591, 'allocation': true}
11:14:35.5989 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 2910, 'allocation': false}
11:14:35.5990 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 2910, 'allocation': false}
11:14:35.6426 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1286, 'allocation': false}
11:14:35.6426 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1286, 'allocation': false}
11:14:35.6936 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 24576, 'obj-in-use': 6, 'instruction count': 8394, 'allocation': true}
11:14:35.6937 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 24576, 'obj-in-use': 6, 'instruction count': 8394, 'allocation': true}
11:14:35.7372 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 24608, 'obj-in-use': 7, 'instruction count': 1653, 'allocation': true}
11:14:35.7372 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 24608, 'obj-in-use': 7, 'instruction count': 1653, 'allocation': true}
11:14:35.7784 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 7591, 'allocation': false}
11:14:35.7785 [INFO] uart5: [virt:  24.91s (+0.6ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 7591, 'allocation': false}
11:14:35.8223 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 288, 'obj-in-use': 2, 'instruction count': 1766, 'allocation': true}
11:14:35.8224 [INFO] uart5: [virt:  24.91s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 288, 'obj-in-use': 2, 'instruction count': 1766, 'allocation': true}
11:14:35.8787 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1438, 'allocation': false}
11:14:35.8788 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1438, 'allocation': false}
11:14:35.9323 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1279, 'allocation': false}
11:14:35.9324 [INFO] uart5: [virt:  24.91s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1279, 'allocation': false}
11:14:35.9851 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 21733, 'allocation': true}
11:14:35.9853 [INFO] uart5: [virt:  24.91s (+0.7ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 21733, 'allocation': true}
11:14:36.0329 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1276, 'allocation': false}
11:14:36.0330 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1276, 'allocation': false}
11:14:36.0756 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1701, 'allocation': true}
11:14:36.0758 [INFO] uart5: [virt:  24.91s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1701, 'allocation': true}
11:14:36.1168 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2519, 'allocation': false}
11:14:36.1170 [INFO] uart5: [virt:  24.91s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2519, 'allocation': false}
11:14:36.1691 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1828, 'allocation': true}
11:14:36.1693 [INFO] uart5: [virt:  24.91s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1828, 'allocation': true}
